N1,N2,T_split,mig,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
75000.0,150000.0,291,0,0.000590370064708301,0.006716216124661245,0.03936666666666667,0.04749333333333333,0.0066784268542072495,0.006738154541192455,-0.12276620225010144,-0.2155694040407087
75000.0,150000.0,297,0,0.0006652150627679543,0.006674561160384326,0.04001333333333333,0.04672,0.006661692852511406,0.006669681200187491,-0.18159197589126905,-0.19765524064869777
75000.0,150000.0,314,0,0.0008355260300447753,0.006896510326845702,0.03931333333333333,0.04782,0.0068929577535039865,0.006877033286450949,-0.01689785533185864,-0.1763088329407801
75000.0,150000.0,294,0,0.0006726480844320148,0.006915144124168511,0.039606666666666665,0.04737333333333334,0.006898895705521547,0.006912799215786514,-0.03828035905944725,-0.13347719345530937
75000.0,150000.0,362,0,0.0008790467384655054,0.006804482117927259,0.03866666666666667,0.04699333333333333,0.006821468402414199,0.006763591015641595,0.003270984936054115,-0.1739572252226514
75000.0,150000.0,338,0,0.000792398801049754,0.007212097909994228,0.04037333333333333,0.04907333333333333,0.00717553144795257,0.007225823040531856,0.027698688968499086,-0.10662277820594569
75000.0,150000.0,361,0,0.0010976077467228507,0.006818426336536089,0.03951333333333333,0.04812,0.006802500872861601,0.0068044487917145865,-0.07603481861439,-0.22510706609493308
75000.0,150000.0,367,0,0.000727145451327349,0.0071849812145848724,0.04046,0.04914,0.007181694348845384,0.007167385159612936,0.023447200804188075,-0.13480581063598956
75000.0,150000.0,387,0,0.0007102526685827115,0.007075487907530569,0.040486666666666664,0.04924,0.007078261259913288,0.0070526272855133175,-0.02628811894515428,-0.18810498427212202
75000.0,150000.0,219,0,0.0007171604661467823,0.007133392563849845,0.040466666666666665,0.04796,0.007139149583520445,0.007107187060478153,0.0033309301648876046,-0.08745743936847912
75000.0,150000.0,263,0,0.000560704681375146,0.007024129198488932,0.03964666666666666,0.04738,0.007035301511297392,0.006997211865490297,0.0224959039226061,-0.09774510299669578
75000.0,150000.0,273,0,0.0007922438026520817,0.006834650160137958,0.03934666666666667,0.047246666666666666,0.006817109082747339,0.006830549546093838,-0.055548167875082106,-0.1608610629612062
75000.0,150000.0,249,0,0.0002452751765750216,0.006867399297856586,0.038913333333333334,0.04677333333333333,0.006871034465559433,0.006857028172015491,0.0061651051230861755,-0.11968927677803573
75000.0,150000.0,279,0,0.0005439255010775135,0.006910840313706167,0.04049333333333333,0.0486,0.006912758741084373,0.006893894131185207,-0.10291009424042262,-0.21610307122421715
75000.0,150000.0,299,0,0.0005851929003244383,0.007043592633653633,0.04072,0.0481,0.0070187355977855,0.00705197187060474,-0.07215123794086856,-0.1195007598050027
75000.0,150000.0,341,0,0.0010407443414567341,0.007261498316498281,0.04037333333333333,0.048986666666666664,0.0072220010973116375,0.007270797510974691,0.049125540106853875,-0.08270835252773025
75000.0,150000.0,392,0,0.0010873624814365934,0.006629812659111409,0.038873333333333336,0.046566666666666666,0.006599500224450144,0.006631320376763357,-0.1204828437130528,-0.20483144185976543
75000.0,150000.0,238,0,0.0010349955871279404,0.0067633806561550516,0.03897333333333333,0.0467,0.006747238266247794,0.006751551719728883,-0.0580257777039444,-0.16084450231799904
75000.0,150000.0,370,0,0.0007084255546701002,0.006792962347047725,0.039926666666666666,0.048086666666666666,0.006779697740535788,0.006786991348079901,-0.11984471893685499,-0.23048423874512974
75000.0,150000.0,360,0,0.0008786140704893919,0.006718331793545216,0.039733333333333336,0.04818666666666667,0.006702066936006839,0.006711006094702258,-0.1408347323664115,-0.26842309355929633
75000.0,150000.0,219,0,0.0008694879233180908,0.007116778968547241,0.04020666666666667,0.04806666666666667,0.007097212828570049,0.007111614797766674,0.0051517101383378484,-0.0922610150825341
75000.0,150000.0,243,0,0.0007431745006806212,0.006674619364375479,0.03813333333333333,0.04579333333333333,0.00662532744775308,0.006704084388185632,-0.04654639258380939,-0.12379660327137894
75000.0,150000.0,289,0,0.0005039431413061957,0.006447261948755849,0.03796,0.04750666666666667,0.006438436330989134,0.0064430978988193905,-0.12342682644147122,-0.3423951758104081
75000.0,150000.0,282,0,0.0006510281685327968,0.006940606779173842,0.04014,0.048113333333333334,0.006897353982742354,0.0069657972126326104,-0.08207958153469867,-0.15666635081175548
75000.0,150000.0,207,0,0.0006317987279119697,0.007154969512195097,0.04070666666666667,0.047733333333333336,0.007157597885181346,0.007134270553637607,-0.00759563850614272,-0.06166675934923307
75000.0,150000.0,302,0,0.0005340549512126147,0.007310658824012415,0.04028,0.04942666666666667,0.007289224898997499,0.007316483910838289,0.08790969704338472,-0.09076330558259095
75000.0,150000.0,317,0,0.0005877771134483734,0.007029922189373398,0.039626666666666664,0.04816666666666667,0.007006231233478061,0.007037094744917467,0.010506633310304886,-0.1298851583651004
75000.0,150000.0,336,0,0.0012043262017016332,0.006946827625851993,0.0398,0.048253333333333336,0.0069546715546910795,0.006905558965179165,-0.027943628660073726,-0.1905194271938568
75000.0,150000.0,273,0,0.0006613691591080828,0.006899895191754951,0.039393333333333336,0.046713333333333336,0.006891250935208808,0.006890298001108064,-0.024332847196953774,-0.10141804969174203
75000.0,150000.0,266,0,0.000714896733996051,0.006962012400427013,0.038693333333333337,0.04688,0.006951488852311956,0.006952641691173267,0.06356027176411275,-0.08507568929606274
75000.0,150000.0,220,0,0.0007217369187518807,0.006896467315430721,0.039246666666666666,0.04699333333333333,0.006885911516783964,0.006887127733026448,-0.014695713717944703,-0.12061914598439669
